id;periodo;temperatura_minima;temperatura_media;temperatura_maxima;humedad;velocidad_viento;velocidad_max_viento;barometro;mm_lluvia;radiacion_solar;sonda;direccion_viento
503689;2016-12-30;20.9;27.3;16.4;0.0;16.4;20.9;0.0;0.0;0.0;136;
503690;2016-12-31;14.8;17.5;11.6;0.0;11.6;14.8;0.0;2.6;0.0;136;
503691;2017-01-01;15.8;18.8;12.7;0.0;15.8;20.0;0.0;0.0;0.0;136;
503692;2017-01-02;13.4;16.9;9.7;0.0;13.4;20.9;0.0;18.4;0.0;136;
503693;2017-01-03;10.4;13.6;8.2;0.0;10.4;28.8;0.0;4.6;0.0;136;
503694;2017-01-04;12.3;15.1;10.1;0.0;12.3;34.5;0.0;0.2;0.0;136;
503695;2017-01-05;13.4;19.1;8.4;0.0;13.4;23.0;0.0;0.0;0.0;136;
503696;2017-01-06;16.3;20.5;13.2;0.0;16.3;28.6;0.0;11.0;0.0;136;
503697;2017-01-07;14.8;18.3;12.1;0.0;14.8;25.6;0.0;0.8;0.0;136;
503698;2017-01-08;16.6;20.7;13.7;0.0;8.7;20.5;0.0;0.0;0.0;136;
503699;2017-01-09;12.7;15.4;10.7;0.0;12.7;27.6;0.0;0.0;0.0;136;
503700;2017-01-10;13.7;17.0;11.5;0.0;16.9;27.6;0.0;0.0;0.0;136;
503701;2017-01-11;15.7;19.9;11.5;0.0;7.4;16.7;0.0;0.0;0.0;136;
503702;2017-01-12;15.8;20.4;11.7;0.0;9.3;29.9;0.0;8.4;0.0;136;
503703;2017-01-13;15.5;21.0;11.3;0.0;7.6;20.8;0.0;0.0;0.0;136;
503704;2017-01-14;17.1;25.1;7.7;0.0;5.1;12.9;0.0;0.0;0.0;136;
503705;2017-01-15;18.5;24.7;10.7;0.0;9.4;17.9;0.0;0.0;0.0;136;
503706;2017-01-16;16.8;20.3;14.6;0.0;14.0;26.3;0.0;1.8;0.0;136;
503707;2017-01-17;15.0;17.9;13.2;0.0;18.1;30.5;0.0;0.0;0.0;136;
503708;2017-01-18;15.8;18.9;13.6;0.0;8.4;22.4;0.0;0.0;0.0;136;
503709;2017-01-19;17.6;23.1;12.2;0.0;8.1;20.1;0.0;0.6;0.0;136;
503710;2017-01-20;19.5;24.9;14.1;0.0;10.0;21.0;0.0;0.0;0.0;136;
503711;2017-01-21;20.1;23.9;17.4;0.0;11.0;19.7;0.0;0.0;0.0;136;
503712;2017-01-22;18.8;28.5;7.8;0.0;4.5;13.7;0.0;0.0;0.0;136;
503713;2017-01-23;18.8;21.4;15.9;0.0;15.3;27.6;0.0;0.0;0.0;136;
503714;2017-01-24;18.6;22.3;15.5;0.0;10.6;21.4;0.0;0.0;0.0;136;
503715;2017-01-25;21.4;28.4;14.0;0.0;5.8;16.0;0.0;0.0;0.0;136;
503716;2017-01-26;18.8;28.5;7.8;0.0;4.5;13.7;0.0;0.0;0.0;136;
503717;2017-01-27;18.8;21.4;15.9;0.0;15.3;27.6;0.0;0.0;0.0;136;
503718;2017-01-28;18.6;22.3;15.5;0.0;10.6;21.4;0.0;0.0;0.0;136;
503719;2017-01-29;21.4;28.4;14.0;0.0;5.8;16.0;0.0;0.0;0.0;136;
503720;2017-01-30;15.6;18.1;13.7;0.0;13.1;27.4;0.0;0.2;0.0;136;
503721;2017-01-31;16.5;21.7;12.0;0.0;8.0;16.3;0.0;0.0;0.0;136;
503722;2017-02-01;17.1;27.6;6.4;0.0;4.8;14.8;0.0;0.0;0.0;136;
503723;2017-02-02;16.9;23.1;8.3;0.0;8.4;20.9;0.0;0.0;0.0;136;
503724;2017-02-03;16.4;18.9;14.6;0.0;8.6;17.7;0.0;0.0;0.0;136;
503725;2017-02-04;16.6;23.3;11.1;0.0;3.8;11.1;0.0;0.0;0.0;136;
503726;2017-02-05;17.8;25.7;8.0;0.0;5.3;14.2;0.0;0.0;0.0;136;
503727;2017-02-06;19.4;24.4;16.3;0.0;6.6;14.4;0.0;0.0;0.0;136;
503728;2017-02-07;8.4;15.5;7.3;0.0;1.6;5.8;0.0;0.0;0.0;136;
503729;2017-02-08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;136;
503730;2017-02-09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;136;
503731;2017-02-10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;136;
503732;2017-02-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;136;
503733;2017-02-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;136;
503734;2017-02-13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;136;
503735;2017-02-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;136;
503736;2017-02-15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;136;
503737;2017-02-16;11.2;18.0;7.4;0.0;11.2;21.7;0.0;1.4;0.0;136;
503738;2017-02-17;11.6;14.5;8.7;0.0;11.6;32.9;0.0;10.8;0.0;136;
503739;2017-02-18;12.9;18.0;8.5;0.0;12.9;31.3;0.0;1.0;0.0;136;
503740;2017-02-19;17.7;20.2;13.9;0.0;17.7;17.1;0.0;23.8;0.0;136;
503741;2017-02-20;20.3;23.6;16.1;0.0;20.3;26.7;0.0;6.8;0.0;136;
503742;2017-02-21;19.9;24.4;16.6;0.0;9.0;20.2;0.0;2.2;0.0;136;
503743;2017-02-22;21.1;26.3;18.3;0.0;7.9;14.9;0.0;0.2;0.0;136;
503744;2017-02-23;22.5;28.4;15.4;0.0;6.2;18.0;0.0;0.0;0.0;136;
503745;2017-02-24;21.2;28.8;12.8;0.0;3.2;10.4;0.0;0.0;0.0;136;
503746;2017-02-25;21.4;28.4;13.2;0.0;4.7;13.4;0.0;0.0;0.0;136;
503747;2017-02-26;20.0;29.2;12.3;0.0;2.8;12.3;0.0;0.0;0.0;136;
503748;2017-02-27;19.1;25.9;10.2;0.0;4.4;14.5;0.0;0.0;0.0;136;
503749;2017-02-28;18.1;21.5;13.7;0.0;12.2;24.9;0.0;14.0;0.0;136;
503750;2017-03-01;13.9;16.6;12.2;0.0;16.8;26.3;0.0;0.0;0.0;136;
503751;2017-03-02;13.6;16.8;11.4;0.0;13.7;28.6;0.0;0.0;0.0;136;
503752;2017-03-03;14.2;17.9;11.5;0.0;7.4;14.6;0.0;0.0;0.0;136;
503753;2017-03-04;12.0;17.6;4.7;0.0;1.5;5.0;0.0;0.0;0.0;136;
503754;2017-03-05;14.3;17.8;11.1;0.0;7.5;23.6;0.0;0.0;0.0;136;
503755;2017-03-06;11.7;21.3;2.4;0.0;0.7;1.5;0.0;0.0;0.0;136;
503756;2017-03-07;12.9;20.6;5.9;0.0;0.8;2.1;0.0;0.0;0.0;136;
503757;2017-03-08;12.6;17.1;8.4;0.0;3.9;20.8;0.0;17.0;0.0;136;
503758;2017-03-09;10.9;14.6;7.6;0.0;5.1;21.9;0.0;18.6;0.0;136;
503759;2017-03-10;12.9;20.6;5.9;0.0;0.8;2.1;0.0;0.0;0.0;136;
503760;2017-03-11;12.6;17.1;8.4;0.0;3.9;20.8;0.0;17.0;0.0;136;
503761;2017-03-12;10.9;14.6;7.6;0.0;5.1;21.9;0.0;18.6;0.0;136;
503762;2017-03-13;17.7;22.5;14.4;0.0;6.5;15.1;0.0;0.0;0.0;136;
503763;2017-03-14;16.8;20.4;13.0;0.0;12.4;25.7;0.0;0.0;0.0;136;
503764;2017-03-15;13.2;20.0;7.7;0.0;1.6;6.8;0.0;0.0;0.0;136;
503765;2017-03-16;12.3;23.1;3.1;0.0;1.3;6.7;0.0;0.0;0.0;136;
503766;2017-03-17;14.0;25.0;5.2;0.0;2.3;10.1;0.0;0.0;0.0;136;
503767;2017-03-18;14.6;24.2;5.8;0.0;2.8;14.6;0.0;0.0;0.0;136;
503768;2017-03-19;16.1;20.6;11.5;0.0;6.0;14.2;0.0;0.0;0.0;136;
503769;2017-03-20;14.3;23.5;5.5;0.0;2.1;7.5;0.0;0.0;0.0;136;
503770;2017-03-21;14.4;23.8;6.2;0.0;2.4;10.1;0.0;0.0;0.0;136;
503771;2017-03-22;14.9;24.2;6.7;0.0;3.3;10.8;0.0;0.0;0.0;136;
503772;2017-03-23;15.9;25.4;6.2;0.0;3.1;13.9;0.0;0.0;0.0;136;
503773;2017-03-24;14.8;24.5;5.3;0.0;2.4;9.9;0.0;0.0;0.0;136;
503774;2017-03-25;14.6;22.3;6.1;0.0;3.0;11.0;0.0;0.0;0.0;136;
503775;2017-03-26;14.3;17.8;11.2;0.0;2.4;9.3;0.0;3.0;0.0;136;
503776;2017-03-27;13.8;22.2;7.5;0.0;2.2;10.6;0.0;0.2;0.0;136;
503777;2017-03-28;13.3;19.3;7.7;0.0;3.9;9.3;0.0;0.0;0.0;136;
503778;2017-03-29;16.0;22.2;11.4;0.0;2.7;7.8;0.0;0.0;0.0;136;
503779;2017-03-30;14.4;17.0;11.0;0.0;4.0;7.6;0.0;0.6;0.0;136;
503780;2017-03-31;11.4;16.0;7.2;0.0;3.0;11.2;0.0;0.0;0.0;136;
503781;2017-04-01;12.6;22.5;4.8;0.0;3.2;10.9;0.0;2.0;0.0;136;
503782;2017-04-02;15.0;17.4;13.2;0.0;8.0;17.3;0.0;0.2;0.0;136;
503783;2017-04-03;14.2;16.2;12.3;0.0;12.5;21.0;0.0;0.0;0.0;136;
503784;2017-04-04;12.9;15.1;10.5;0.0;13.1;26.1;0.0;7.6;0.0;136;
503785;2017-04-05;13.0;15.2;11.0;0.0;13.9;23.3;0.0;0.0;0.0;136;
503786;2017-04-06;10.7;13.8;7.8;0.0;2.1;8.4;0.0;10.8;0.0;136;
503787;2017-04-07;7.7;10.1;5.8;0.0;2.9;12.0;0.0;2.8;0.0;136;
503788;2017-04-08;9.5;13.4;7.0;0.0;2.1;13.3;0.0;0.0;0.0;136;
503789;2017-04-09;12.5;20.1;5.5;0.0;2.7;14.5;0.0;0.0;0.0;136;
503790;2017-04-10;15.2;19.4;10.1;0.0;6.8;17.1;0.0;0.0;0.0;136;
503791;2017-04-11;6.9;15.5;1.1;0.0;1.7;6.8;0.0;0.0;0.0;136;
503792;2017-04-12;7.9;18.3;-0.4;0.0;2.2;8.8;0.0;0.0;0.0;136;
503793;2017-04-13;9.0;19.1;2.2;0.0;2.7;16.5;0.0;0.2;0.0;136;
503794;2017-04-14;10.1;19.2;3.3;0.0;1.1;6.2;0.0;0.0;0.0;136;
503795;2017-04-15;11.8;18.2;7.9;0.0;1.8;13.3;0.0;0.0;0.0;136;
503796;2017-04-16;11.2;19.2;4.5;0.0;3.8;14.8;0.0;0.2;0.0;136;
503797;2017-04-17;13.3;21.3;8.3;0.0;1.6;10.2;0.0;0.0;0.0;136;
503798;2017-04-18;12.7;21.4;6.5;0.0;5.6;27.5;0.0;0.0;0.0;136;
503799;2017-04-19;15.6;19.1;13.7;0.0;4.9;16.2;0.0;0.0;0.0;136;
503800;2017-04-20;13.4;15.7;10.2;0.0;6.6;16.7;0.0;0.0;0.0;136;
503801;2017-04-21;11.3;13.8;9.7;0.0;11.5;22.9;0.0;0.0;0.0;136;
503802;2017-04-22;11.7;14.1;9.7;0.0;12.9;24.4;0.0;0.4;0.0;136;
503803;2017-04-23;9.8;12.7;6.2;0.0;5.6;11.8;0.0;0.0;0.0;136;
503804;2017-04-24;9.7;11.9;7.7;0.0;5.0;15.6;0.0;4.0;0.0;136;
503805;2017-04-25;10.1;12.0;8.4;0.0;11.3;24.8;0.0;0.2;0.0;136;
503806;2017-04-26;12.7;14.8;10.8;0.0;9.6;27.6;0.0;0.0;0.0;136;
503807;2017-04-27;11.9;15.0;8.3;0.0;6.1;14.3;0.0;12.4;0.0;136;
503808;2017-04-28;14.6;15.9;13.3;0.0;13.1;21.7;0.0;0.0;0.0;136;
503809;2017-04-29;15.6;18.9;12.5;0.0;13.0;27.5;0.0;0.0;0.0;136;
503810;2017-04-30;18.5;21.4;15.8;0.0;9.7;18.9;0.0;0.0;0.0;136;
503811;2017-05-01;11.6;19.1;6.5;0.0;2.8;14.7;0.0;2.2;0.0;136;
503812;2017-05-02;9.2;13.0;6.9;0.0;7.7;18.9;0.0;18.0;0.0;136;
503813;2017-05-03;8.9;16.5;2.2;0.0;7.6;21.1;0.0;1.4;0.0;136;
503814;2017-05-04;11.4;14.4;8.4;0.0;5.5;13.9;0.0;23.8;0.0;136;
503815;2017-05-05;11.3;14.7;8.6;0.0;1.1;11.3;0.0;4.4;0.0;136;
503816;2017-05-06;11.5;14.0;9.8;0.0;2.2;8.7;0.0;4.2;0.0;136;
503817;2017-05-07;10.4;13.2;8.3;0.0;4.6;18.5;0.0;0.6;0.0;136;
503818;2017-05-08;9.5;14.8;4.5;0.0;2.7;12.7;0.0;0.0;0.0;136;
503819;2017-05-09;4.8;13.3;0.2;0.0;1.2;9.4;0.0;0.2;0.0;136;
503820;2017-05-10;6.3;13.4;1.4;0.0;1.5;9.0;0.0;0.0;0.0;136;
503821;2017-05-11;7.9;13.7;3.7;0.0;1.3;4.8;0.0;0.2;0.0;136;
503822;2017-05-12;4.8;13.3;0.2;0.0;1.2;9.4;0.0;0.2;0.0;136;
503823;2017-05-13;6.3;13.4;1.4;0.0;1.5;9.0;0.0;0.0;0.0;136;
503824;2017-05-14;9.4;10.9;8.0;0.0;7.3;17.9;0.0;8.0;0.0;136;
503825;2017-05-15;11.7;13.9;9.9;0.0;7.1;20.8;0.0;1.0;0.0;136;
503826;2017-05-16;9.7;12.3;7.9;0.0;1.3;6.9;0.0;3.8;0.0;136;
503827;2017-05-17;8.0;10.5;5.1;0.0;4.3;15.9;0.0;1.0;0.0;136;
503828;2017-05-18;4.2;8.9;0.9;0.0;1.6;7.2;0.0;0.0;0.0;136;
503829;2017-05-19;9.5;14.8;4.5;0.0;2.7;12.7;0.0;0.0;0.0;136;
503830;2017-05-20;4.8;13.3;0.2;0.0;1.2;9.4;0.0;0.2;0.0;136;
503831;2017-05-21;6.3;13.4;1.4;0.0;1.5;9.0;0.0;0.0;0.0;136;
503832;2017-05-22;4.5;7.8;1.9;0.0;6.4;21.2;0.0;6.6;0.0;136;
503833;2017-05-23;2.6;6.7;-1.2;0.0;3.5;7.6;0.0;0.0;0.0;136;
503834;2017-05-24;6.7;10.5;1.2;0.0;4.5;14.4;0.0;0.0;0.0;136;
503835;2017-05-25;9.2;11.5;7.7;0.0;7.9;21.5;0.0;0.0;0.0;136;
503836;2017-05-26;4.8;13.3;0.2;0.0;1.2;9.4;0.0;0.2;0.0;136;
503837;2017-05-27;6.3;13.4;1.4;0.0;1.5;9.0;0.0;0.0;0.0;136;
503838;2017-05-28;0.8;1.6;0.4;0.0;3.5;6.7;0.0;0.0;0.0;136;
503839;2017-05-29;-0.1;0.8;-1.4;0.0;0.5;2.2;0.0;0.2;0.0;136;
503840;2017-05-30;0.8;3.5;-0.5;0.0;0.4;4.5;0.0;0.0;0.0;136;
503841;2017-05-31;1.9;4.3;0.4;0.0;2.0;7.7;0.0;0.0;0.0;136;
503842;2017-06-01;8.2;11.3;3.0;0.0;4.3;16.6;0.0;0.0;0.0;136;
503843;2017-06-02;6.1;12.5;0.9;0.0;2.8;10.2;0.0;0.0;0.0;136;
503844;2017-06-03;1.9;4.3;0.4;0.0;2.0;7.7;0.0;0.0;0.0;136;
503845;2017-06-04;6.7;9.9;5.1;0.0;6.2;17.7;0.0;0.0;0.0;136;
503846;2017-06-05;7.9;9.6;6.6;0.0;6.8;16.4;0.0;0.0;0.0;136;
503847;2017-06-06;11.0;13.6;9.1;0.0;11.7;25.0;0.0;2.4;0.0;136;
503848;2017-06-07;8.2;10.8;6.5;0.0;6.3;19.7;0.0;2.4;0.0;136;
503849;2017-06-08;9.7;15.8;6.0;0.0;13.0;24.7;0.0;0.0;0.0;136;
503850;2017-06-09;13.5;16.0;11.2;0.0;15.0;29.9;0.0;5.8;0.0;136;
503851;2017-06-10;8.1;11.4;6.2;0.0;9.8;26.2;0.0;3.6;0.0;136;
503852;2017-06-11;8.1;10.0;6.1;0.0;9.1;21.9;0.0;0.0;0.0;136;
503853;2017-06-12;8.0;9.7;6.4;0.0;15.5;30.5;0.0;1.0;0.0;136;
503854;2017-06-13;5.1;7.5;2.2;0.0;2.6;12.0;0.0;2.2;0.0;136;
503855;2017-06-14;6.1;10.4;1.8;0.0;6.0;15.1;0.0;6.0;0.0;136;
503856;2017-06-15;2.6;8.0;0.8;0.0;2.5;10.4;0.0;15.8;0.0;136;
503857;2017-06-16;1.1;2.1;0.6;0.0;0.9;1.4;0.0;1.8;0.0;136;
503858;2017-06-17;0.6;2.8;-3.0;0.0;1.0;1.8;0.0;3.8;0.0;136;
503859;2017-06-18;-1.2;5.8;-6.4;0.0;3.2;10.8;0.0;10.4;0.0;136;
503860;2017-06-19;1.9;4.3;0.4;0.0;2.0;7.7;0.0;0.0;0.0;136;
503861;2017-06-20;-1.1;0.4;-2.8;0.0;2.1;5.0;0.0;0.0;0.0;136;
503862;2017-06-21;1.4;4.0;-0.3;0.0;1.2;3.6;0.0;6.6;0.0;136;
503863;2017-06-22;3.8;7.7;1.5;0.0;4.2;16.7;0.0;25.6;0.0;136;
503864;2017-06-23;6.3;9.0;2.1;0.0;4.5;8.7;0.0;0.0;0.0;136;
503865;2017-06-24;0.4;1.6;-1.1;0.0;2.0;6.4;0.0;5.8;0.0;136;
503866;2017-06-25;2.0;3.5;1.1;0.0;0.5;1.5;0.0;7.6;0.0;136;
503867;2017-06-26;3.3;5.9;1.7;0.0;1.7;8.2;0.0;3.0;0.0;136;
503868;2017-06-27;2.0;3.0;1.1;0.0;1.4;4.7;0.0;0.2;0.0;136;
503869;2017-06-28;4.3;9.8;-0.3;0.0;6.9;18.1;0.0;0.4;0.0;136;
503870;2017-06-29;8.4;9.8;6.6;0.0;7.9;20.3;0.0;15.8;0.0;136;
503871;2017-06-30;6.1;12.5;0.9;0.0;2.8;10.2;0.0;0.0;0.0;136;
503872;2017-07-01;1.9;4.3;0.4;0.0;2.0;7.7;0.0;0.0;0.0;136;
503873;2017-07-02;3.5;8.0;1.3;0.0;0.9;2.9;0.0;0.2;0.0;136;
503874;2017-07-03;6.0;11.7;1.2;0.0;5.1;19.3;0.0;4.6;0.0;136;
503875;2017-07-04;4.5;8.6;-0.3;0.0;2.2;5.9;0.0;0.2;0.0;136;
503876;2017-07-05;7.6;10.0;6.1;0.0;7.3;16.7;0.0;0.0;0.0;136;
503877;2017-07-06;3.0;9.5;-0.7;0.0;1.5;4.8;0.0;0.0;0.0;136;
503878;2017-07-07;3.4;7.8;-0.5;0.0;3.1;11.2;0.0;7.2;0.0;136;
503879;2017-07-08;5.1;7.9;3.5;0.0;7.6;16.4;0.0;0.4;0.0;136;
503880;2017-07-09;1.9;4.3;0.4;0.0;2.0;7.7;0.0;0.0;0.0;136;
503881;2017-07-10;5.0;9.0;-0.2;0.0;6.3;21.4;0.0;0.0;0.0;136;
503882;2017-07-11;5.6;11.0;0.4;0.0;3.2;10.8;0.0;0.0;0.0;136;
503883;2017-07-12;1.9;4.3;0.4;0.0;2.0;7.7;0.0;0.0;0.0;136;
503884;2017-07-13;3.6;7.9;1.0;0.0;6.3;19.6;0.0;20.2;0.0;136;
503885;2017-07-14;1.4;2.6;0.4;0.0;1.4;7.1;0.0;10.4;0.0;136;
503886;2017-07-15;-1.0;1.7;-3.8;0.0;-1.0;7.2;0.0;2.4;0.0;136;
503887;2017-07-16;6.9;14.4;1.5;0.0;10.1;22.6;0.0;20.2;0.0;136;
503888;2017-07-17;4.5;7.8;1.9;0.0;6.4;21.2;0.0;6.6;0.0;136;
503889;2017-07-18;2.6;6.7;-1.2;0.0;3.5;7.6;0.0;0.0;0.0;136;
503890;2017-07-19;6.7;10.5;1.2;0.0;4.5;14.4;0.0;0.0;0.0;136;
503891;2017-07-20;9.2;11.5;7.7;0.0;7.9;21.5;0.0;0.0;0.0;136;
503892;2017-07-21;6.1;12.5;0.9;0.0;2.8;10.2;0.0;0.0;0.0;136;
503893;2017-07-22;1.9;4.3;0.4;0.0;2.0;7.7;0.0;0.0;0.0;136;
503894;2017-07-23;5.9;8.7;4.8;0.0;7.9;16.3;0.0;6.4;0.0;136;
503895;2017-07-24;6.4;8.8;3.9;0.0;9.1;19.5;0.0;12.0;0.0;136;
503896;2017-07-25;6.7;11.2;2.3;0.0;4.6;13.7;0.0;0.0;0.0;136;
503897;2017-07-26;6.2;8.2;3.6;0.0;4.9;11.8;0.0;48.6;0.0;136;
503898;2017-07-27;6.2;8.2;3.6;0.0;4.9;11.8;0.0;48.6;0.0;136;
503899;2017-07-28;3.9;5.3;2.9;0.0;1.2;5.0;0.0;19.2;0.0;136;
503900;2017-07-29;3.2;7.8;-0.3;0.0;2.7;12.7;0.0;2.6;0.0;136;
503901;2017-07-30;0.6;5.8;-1.5;0.0;0.9;4.9;0.0;0.0;0.0;136;
503902;2017-07-31;0.2;4.3;-1.8;0.0;1.3;4.8;0.0;0.0;0.0;136;
503903;2017-08-01;2.6;10.8;-3.0;0.0;2.7;11.3;0.0;0.2;0.0;136;
503904;2017-08-02;7.5;10.4;5.7;0.0;7.2;19.4;0.0;0.0;0.0;136;
503905;2017-08-03;7.9;12.2;4.0;0.0;6.0;16.9;0.0;0.0;0.0;136;
503906;2017-08-04;3.1;7.6;0.7;0.0;1.7;6.9;0.0;0.0;0.0;136;
503907;2017-08-05;5.2;13.0;0.4;0.0;2.0;12.3;0.0;3.2;0.0;136;
503908;2017-08-06;6.9;9.3;4.3;0.0;3.9;11.0;0.0;3.4;0.0;136;
503909;2017-08-07;4.3;9.1;0.5;0.0;2.2;6.6;0.0;0.0;0.0;136;
503910;2017-08-08;5.4;8.4;2.7;0.0;2.0;7.1;0.0;8.2;0.0;136;
503911;2017-08-09;7.4;11.8;4.0;0.0;6.2;16.0;0.0;3.8;0.0;136;
503912;2017-08-10;5.5;12.1;0.3;0.0;2.0;10.2;0.0;0.2;0.0;136;
503913;2017-08-11;6.3;10.9;3.3;0.0;2.5;6.6;0.0;0.2;0.0;136;
503914;2017-08-12;5.5;10.2;0.8;0.0;6.2;17.7;0.0;0.0;0.0;136;
503915;2017-08-13;7.3;9.7;5.7;0.0;13.9;26.9;0.0;9.0;0.0;136;
503916;2017-08-14;6.6;8.0;4.9;0.0;13.9;23.1;0.0;4.0;0.0;136;
503917;2017-08-15;7.3;10.0;4.4;0.0;11.3;25.6;0.0;15.2;0.0;136;
503918;2017-08-16;9.3;11.8;7.5;0.0;11.6;23.9;0.0;0.2;0.0;136;
503919;2017-08-17;7.9;9.0;7.0;0.0;6.9;21.4;0.0;40.2;0.0;136;
503920;2017-08-18;5.2;7.6;3.5;0.0;9.5;16.7;0.0;31.0;0.0;136;
503921;2017-08-19;4.6;7.6;1.3;0.0;9.0;22.7;0.0;13.0;0.0;136;
503922;2017-08-20;6.8;8.6;4.2;0.0;12.0;21.2;0.0;0.0;0.0;136;
503923;2017-08-21;9.4;12.5;6.1;0.0;11.4;24.8;0.0;10.8;0.0;136;
503924;2017-08-22;3.9;5.7;2.5;0.0;10.0;18.5;0.0;66.2;0.0;136;
503925;2017-08-23;3.9;7.2;2.0;0.0;5.4;22.4;0.0;15.6;0.0;136;
503926;2017-08-24;4.0;7.0;1.7;0.0;6.0;16.8;0.0;22.2;0.0;136;
503927;2017-08-25;5.1;7.8;2.9;0.0;6.5;17.4;0.0;0.0;0.0;136;
503928;2017-08-26;4.6;8.0;1.8;0.0;3.1;8.9;0.0;5.4;0.0;136;
503929;2017-08-27;4.8;10.8;0.4;0.0;1.3;5.1;0.0;0.2;0.0;136;
503930;2017-08-28;5.3;8.4;2.6;0.0;3.1;12.6;0.0;9.2;0.0;136;
503931;2017-08-29;7.2;10.1;5.5;0.0;7.1;18.7;0.0;0.0;0.0;136;
503932;2017-08-30;5.0;11.2;-1.3;0.0;4.1;12.5;0.0;0.4;0.0;136;
503933;2017-08-31;5.5;7.2;3.9;0.0;2.9;10.1;0.0;16.4;0.0;136;
503934;2017-09-01;5.8;9.1;4.4;0.0;6.5;16.0;0.0;10.8;0.0;136;
503935;2017-09-02;7.2;11.0;4.8;0.0;7.1;16.3;0.0;5.4;0.0;136;
503936;2017-09-03;6.5;10.6;3.1;0.0;4.6;12.3;0.0;1.2;0.0;136;
503937;2017-09-04;7.3;9.3;5.7;0.0;8.2;17.9;0.0;1.8;0.0;136;
503938;2017-09-05;6.5;7.1;5.7;0.0;6.1;11.4;0.0;0.0;0.0;136;
503939;2017-09-06;6.9;9.3;4.3;0.0;3.9;11.0;0.0;3.4;0.0;136;
503940;2017-09-07;4.3;9.1;0.5;0.0;2.2;6.6;0.0;0.0;0.0;136;
503941;2017-09-08;5.4;8.4;2.7;0.0;2.0;7.1;0.0;8.2;0.0;136;
503942;2017-09-09;7.4;11.8;4.0;0.0;6.2;16.0;0.0;3.8;0.0;136;
503943;2017-09-10;7.2;9.8;5.6;0.0;10.1;23.7;0.0;0.4;0.0;136;
503944;2017-09-11;7.1;10.4;4.4;0.0;7.1;16.6;0.0;0.2;0.0;136;
503945;2017-09-12;5.8;9.6;2.0;0.0;6.7;15.6;0.0;1.0;0.0;136;
503946;2017-09-13;3.7;11.6;-1.3;0.0;2.8;11.0;0.0;0.0;0.0;136;
503947;2017-09-14;4.8;10.0;-1.3;0.0;6.6;16.4;0.0;0.0;0.0;136;
503948;2017-09-15;9.4;13.2;7.1;0.0;7.4;16.3;0.0;0.0;0.0;136;
503949;2017-09-16;9.5;13.5;5.9;0.0;13.1;31.2;0.0;0.0;0.0;136;
503950;2017-09-17;8.8;11.9;4.7;0.0;14.8;27.8;0.0;6.6;0.0;136;
503951;2017-09-18;10.7;21.6;0.5;0.0;4.1;13.3;0.0;0.0;0.0;136;
503952;2017-09-19;9.5;12.8;4.8;0.0;6.1;14.6;0.0;0.0;0.0;136;
503953;2017-09-20;9.0;11.5;7.2;0.0;14.5;23.6;0.0;0.0;0.0;136;
503954;2017-09-21;0.6;5.8;-1.5;0.0;0.9;4.9;0.0;0.0;0.0;136;
503955;2017-09-22;0.2;4.3;-1.8;0.0;1.3;4.8;0.0;0.0;0.0;136;
503956;2017-09-23;2.6;10.8;-3.0;0.0;2.7;11.3;0.0;0.2;0.0;136;
503957;2017-09-24;7.5;10.4;5.7;0.0;7.2;19.4;0.0;0.0;0.0;136;
503958;2017-09-25;7.9;12.2;4.0;0.0;6.0;16.9;0.0;0.0;0.0;136;
503959;2017-09-26;3.1;7.6;0.7;0.0;1.7;6.9;0.0;0.0;0.0;136;
503960;2017-09-27;5.2;13.0;0.4;0.0;2.0;12.3;0.0;3.2;0.0;136;
503961;2017-09-28;6.7;18.3;-2.0;0.0;1.7;6.6;0.0;0.0;0.0;136;
503962;2017-09-29;3.1;7.6;0.7;0.0;1.7;6.9;0.0;0.0;0.0;136;
503963;2017-09-30;5.2;13.0;0.4;0.0;2.0;12.3;0.0;3.2;0.0;136;
503964;2017-10-01;10.9;17.3;4.6;0.0;3.8;9.4;0.0;0.0;0.0;136;
503965;2017-10-02;8.1;10.7;4.1;0.0;13.2;27.3;0.0;19.8;0.0;136;
503966;2017-10-03;7.0;8.4;6.0;0.0;6.7;15.3;0.0;18.8;0.0;136;
503967;2017-10-04;7.0;10.5;4.7;0.0;7.8;24.0;0.0;71.6;0.0;136;
503968;2017-10-05;6.1;8.1;4.0;0.0;10.0;25.7;0.0;21.2;0.0;136;
503969;2017-10-06;8.6;11.2;5.8;0.0;12.6;27.2;0.0;0.0;0.0;136;
503970;2017-10-07;8.0;14.6;0.9;0.0;6.6;19.1;0.0;0.0;0.0;136;
503971;2017-10-08;9.7;13.0;5.8;0.0;11.1;24.3;0.0;2.4;0.0;136;
